54.598150 0.000000
54.596803 0.343046
54.592762 0.686068
54.586026 1.029040
54.576598 1.371939
54.564478 1.714740
54.549666 2.057418
54.532165 2.399949
54.511975 2.742308
54.489099 3.084472
54.463539 3.426414
54.435297 3.768112
54.404377 4.109540
54.370780 4.450674
54.334509 4.791491
54.295570 5.131965
54.253964 5.472072
54.209695 5.811789
54.162769 6.151090
54.113189 6.489953
54.060960 6.828352
54.006087 7.166264
53.948574 7.503666
53.888428 7.840532
53.825653 8.176839
53.760256 8.512563
53.692243 8.847682
53.621620 9.182170
53.548393 9.516005
53.472569 9.849163
53.394156 10.181620
53.313161 10.513354
53.229590 10.844340
53.143453 11.174557
53.054756 11.503980
52.963509 11.832587
52.869719 12.160355
52.773395 12.487262
52.674546 12.813283
52.573181 13.138398
52.469309 13.462582
52.362941 13.785815
52.254086 14.108074
52.142753 14.429336
52.028954 14.749579
51.912698 15.068782
51.793997 15.386923
51.672860 15.703980
51.549300 16.019932
51.423328 16.334756
51.294955 16.648432
51.164192 16.960939
51.031053 17.272255
50.895549 17.582360
50.757692 17.891232
50.617495 18.198852
50.474970 18.505198
50.330132 18.810251
50.182993 19.113989
50.033565 19.416394
49.881864 19.717445
49.727903 20.017122
49.571695 20.315405
49.413255 20.612276
49.252597 20.907715
49.089735 21.201703
48.924686 21.494221
48.757462 21.785249
48.588080 22.074770
48.416554 22.362765
48.242901 22.649216
48.067135 22.934104
47.889272 23.217411
47.709329 23.499121
47.527321 23.779214
47.343266 24.057674
47.157178 24.334484
46.969075 24.609626
46.778974 24.883084
46.586891 25.154840
46.392844 25.424879
46.196850 25.693184
45.998926 25.959738
45.799090 26.224527
45.597359 26.487533
45.393751 26.748743
45.188285 27.008139
44.980978 27.265708
44.771848 27.521434
44.560915 27.775302
44.348196 28.027298
44.133710 28.277408
43.917475 28.525617
43.699512 28.771911
43.479838 29.016277
43.258473 29.258701
43.035436 29.499170
42.810747 29.737671
42.584425 29.974190
42.356489 30.208716
42.126959 30.441235
41.895855 30.671735
41.663198 30.900205
41.429006 31.126632
41.193300 31.351005
40.956100 31.573313
40.717427 31.793544
40.477301 32.011687
40.235742 32.227731
39.992771 32.441667
39.748408 32.653483
39.502675 32.863170
39.255591 33.070718
39.007179 33.276117
38.757458 33.479358
38.506450 33.680431
38.254175 33.879328
38.000656 34.076040
37.745913 34.270558
37.489967 34.462874
37.232840 34.652980
36.974553 34.840868
36.715127 35.026531
36.454585 35.209960
36.192946 35.391150
35.930234 35.570093
35.666470 35.746782
35.401674 35.921211
35.135870 36.093374
34.869078 36.263264
34.601320 36.430876
34.332618 36.596204
34.062995 36.759243
33.792470 36.919988
33.521068 37.078434
33.248808 37.234576
32.975714 37.388410
32.701807 37.539931
32.427108 37.689136
32.151641 37.836021
31.875426 37.980582
31.598485 38.122817
31.320841 38.262721
31.042515 38.400292
30.763530 38.535528
30.483906 38.668427
30.203667 38.798985
29.922833 38.927201
29.641427 39.053073
29.359470 39.176600
29.076985 39.297781
28.793993 39.416614
28.510515 39.533098
28.226574 39.647234
27.942191 39.759020
27.657388 39.868456
27.372186 39.975543
27.086608 40.080281
26.800674 40.182670
26.514406 40.282710
26.227826 40.380404
25.940955 40.475751
25.653814 40.568753
25.366425 40.659412
25.078809 40.747729
24.790987 40.833707
24.502981 40.917347
24.214810 40.998653
23.926498 41.077626
23.638064 41.154269
23.349529 41.228585
23.060914 41.300578
22.772240 41.370251
22.483528 41.437608
22.194799 41.502651
21.906072 41.565386
21.617368 41.625817
21.328708 41.683947
21.040112 41.739782
20.751600 41.793326
20.463192 41.844585
20.174909 41.893562
19.886770 41.940265
19.598795 41.984698
19.311004 42.026867
19.023417 42.066778
18.736052 42.104437
18.448931 42.139850
18.162071 42.173024
17.875493 42.203966
17.589215 42.232682
17.303256 42.259179
17.017636 42.283465
16.732373 42.305546
16.447486 42.325431
16.162994 42.343127
15.878914 42.358642
15.595266 42.371984
15.312068 42.383161
15.029338 42.392181
14.747093 42.399053
14.465353 42.403786
14.184133 42.406389
13.903453 42.406870
13.623330 42.405239
13.343780 42.401504
13.064822 42.395676
12.786472 42.387765
12.508748 42.377779
12.231666 42.365728
11.955243 42.351624
11.679496 42.335475
11.404440 42.317293
11.130093 42.297087
10.856471 42.274869
10.583589 42.250648
10.311463 42.224437
10.040110 42.196246
9.769544 42.166086
9.499782 42.133968
9.230838 42.099904
8.962727 42.063905
8.695466 42.025984
8.429067 41.986151
8.163548 41.944418
7.898920 41.900798
7.635200 41.855303
7.372402 41.807945
7.110539 41.758736
6.849625 41.707688
6.589674 41.654815
6.330701 41.600128
6.072717 41.543642
5.815738 41.485367
5.559775 41.425319
5.304841 41.363508
5.050950 41.299950
4.798115 41.234656
4.546347 41.167640
4.295660 41.098916
4.046064 41.028497
3.797573 40.956397
3.550198 40.882630
3.303951 40.807208
3.058843 40.730146
2.814886 40.651459
2.572090 40.571159
2.330468 40.489261
2.090029 40.405779
1.850785 40.320728
1.612746 40.234121
1.375923 40.145973
1.140324 40.056298
0.905962 39.965111
0.672845 39.872426
0.440983 39.778258
0.210386 39.682621
-0.018937 39.585531
-0.246977 39.487001
-0.473725 39.387047
-0.699172 39.285683
-0.923309 39.182925
-1.146127 39.078787
-1.367619 38.973284
-1.587776 38.866432
-1.806590 38.758244
-2.024054 38.648737
-2.240159 38.537926
-2.454898 38.425825
-2.668264 38.312449
-2.880250 38.197815
-3.090848 38.081937
-3.300052 37.964830
-3.507856 37.846510
-3.714251 37.726991
-3.919233 37.606290
-4.122795 37.484422
-4.324932 37.361401
-4.525636 37.237244
-4.724903 37.111966
-4.922727 36.985581
-5.119103 36.858106
-5.314025 36.729556
-5.507489 36.599946
-5.699489 36.469291
-5.890022 36.337608
-6.079081 36.204911
-6.266664 36.071216
-6.452766 35.936537
-6.637382 35.800892
-6.820509 35.664294
-7.002144 35.526760
-7.182282 35.388305
-7.360920 35.248943
-7.538055 35.108691
-7.713684 34.967563
-7.887804 34.825576
-8.060412 34.682743
-8.231505 34.539082
-8.401081 34.394606
-8.569138 34.249330
-8.735674 34.103271
-8.900685 33.956444
-9.064172 33.808863
-9.226131 33.660543
-9.386562 33.511500
-9.545462 33.361749
-9.702831 33.211304
-9.858668 33.060181
-10.012971 32.908394
-10.165739 32.755959
-10.316973 32.602890
-10.466671 32.449203
-10.614833 32.294911
-10.761458 32.140030
-10.906548 31.984574
-11.050100 31.828558
-11.192117 31.671996
-11.332598 31.514904
-11.471543 31.357295
-11.608953 31.199184
-11.744829 31.040585
-11.879171 30.881513
-12.011981 30.721982
-12.143260 30.562007
-12.273009 30.401600
-12.401228 30.240777
-12.527921 30.079551
-12.653088 29.917937
-12.776730 29.755948
-12.898851 29.593598
-13.019451 29.430901
-13.138534 29.267871
-13.256101 29.104521
-13.372154 28.940865
-13.486696 28.776917
-13.599730 28.612689
-13.711259 28.448196
-13.821284 28.283450
-13.929810 28.118465
-14.036839 27.953254
-14.142374 27.787830
-14.246418 27.622206
-14.348976 27.456395
-14.450050 27.290409
-14.549644 27.124263
-14.647762 26.957967
-14.744408 26.791536
-14.839585 26.624980
-14.933297 26.458314
-15.025550 26.291549
-15.116346 26.124698
-15.205690 25.957772
-15.293587 25.790784
-15.380041 25.623746
-15.465056 25.456670
-15.548639 25.289568
-15.630792 25.122451
-15.711521 24.955331
-15.790832 24.788220
-15.868729 24.621129
-15.945217 24.454071
-16.020301 24.287055
-16.093988 24.120093
-16.166282 23.953197
-16.237189 23.786378
-16.306714 23.619646
-16.374863 23.453012
-16.441642 23.286488
-16.507056 23.120083
-16.571112 22.953809
-16.633816 22.787675
-16.695173 22.621694
-16.755189 22.455873
-16.813872 22.290225
-16.871226 22.124759
-16.927259 21.959484
-16.981977 21.794412
-17.035386 21.629551
-17.087493 21.464912
-17.138304 21.300505
-17.187826 21.136337
-17.236065 20.972420
-17.283030 20.808763
-17.328725 20.645374
-17.373159 20.482263
-17.416338 20.319440
-17.458269 20.156912
-17.498960 19.994688
-17.538417 19.832779
-17.576647 19.671191
-17.613658 19.509934
-17.649457 19.349017
-17.684051 19.188446
-17.717448 19.028232
-17.749655 18.868382
-17.780679 18.708903
-17.810529 18.549805
-17.839210 18.391094
-17.866732 18.232779
-17.893102 18.074867
-17.918327 17.917366
-17.942415 17.760283
-17.965374 17.603626
-17.987211 17.447402
-18.007935 17.291617
-18.027553 17.136280
-18.046073 16.981397
-18.063502 16.826974
-18.079850 16.673020
-18.095123 16.519539
-18.109330 16.366540
-18.122479 16.214028
-18.134577 16.062010
-18.145633 15.910491
-18.155655 15.759479
-18.164651 15.608979
-18.172629 15.458997
-18.179598 15.309540
-18.185564 15.160612
-18.190537 15.012220
-18.194525 14.864369
-18.197536 14.717064
-18.199578 14.570312
-18.200659 14.424117
-18.200788 14.278484
-18.199972 14.133419
-18.198221 13.988927
-18.195542 13.845012
-18.191944 13.701680
-18.187434 13.558934
-18.182022 13.416781
-18.175715 13.275223
-18.168522 13.134267
-18.160452 12.993915
-18.151511 12.854173
-18.141710 12.715045
-18.131055 12.576534
-18.119556 12.438644
-18.107221 12.301380
-18.094057 12.164746
-18.080074 12.028744
-18.065279 11.893379
-18.049682 11.758654
-18.033289 11.624573
-18.016110 11.491138
-17.998152 11.358354
-17.979425 11.226224
-17.959936 11.094750
-17.939693 10.963935
-17.918705 10.833783
-17.896980 10.704296
-17.874527 10.575478
-17.851352 10.447330
-17.827466 10.319855
-17.802875 10.193057
-17.777588 10.066936
-17.751613 9.941497
-17.724958 9.816740
-17.697632 9.692668
-17.669642 9.569283
-17.640996 9.446588
-17.611703 9.324584
-17.581771 9.203273
-17.551207 9.082656
-17.520020 8.962736
-17.488218 8.843514
-17.455808 8.724992
-17.422798 8.607171
-17.389197 8.490053
-17.355012 8.373638
-17.320251 8.257929
-17.284922 8.142926
-17.249033 8.028630
-17.212591 7.915043
-17.175605 7.802165
-17.138082 7.689998
-17.100029 7.578541
-17.061454 7.467797
-17.022366 7.357765
-16.982771 7.248447
-16.942677 7.139842
-16.902092 7.031951
-16.861024 6.924775
-16.819478 6.818314
-16.777464 6.712568
-16.734989 6.607538
-16.692059 6.503224
-16.648683 6.399625
-16.604868 6.296741
-16.560620 6.194574
-16.515947 6.093122
-16.470857 5.992386
-16.425356 5.892365
-16.379451 5.793059
-16.333151 5.694467
-16.286461 5.596590
-16.239389 5.499426
-16.191942 5.402976
-16.144127 5.307239
-16.095950 5.212213
-16.047419 5.117899
-15.998540 5.024296
-15.949320 4.931402
-15.899766 4.839217
-15.849885 4.747741
-15.799683 4.656972
-15.749167 4.566909
-15.698343 4.477551
-15.647219 4.388897
-15.595800 4.300946
-15.544093 4.213697
-15.492104 4.127149
-15.439840 4.041299
-15.387308 3.956148
-15.334513 3.871692
-15.281462 3.787932
-15.228160 3.704866
-15.174615 3.622491
-15.120832 3.540807
-15.066817 3.459812
-15.012577 3.379504
-14.958117 3.299882
-14.903443 3.220943
-14.848561 3.142687
-14.793478 3.065111
-14.738198 2.988213
-14.682728 2.911992
-14.627073 2.836445
-14.571239 2.761571
-14.515232 2.687367
-14.459058 2.613832
-14.402721 2.540964
-14.346227 2.468760
-14.289582 2.397218
-14.232792 2.326337
-14.175861 2.256113
-14.118794 2.186545
-14.061598 2.117630
-14.004278 2.049367
-13.946837 1.981752
-13.889283 1.914783
-13.831619 1.848459
-13.773851 1.782776
-13.715984 1.717732
-13.658023 1.653325
-13.599972 1.589552
-13.541837 1.526410
-13.483622 1.463898
-13.425333 1.402012
-13.366973 1.340749
-13.308548 1.280109
-13.250062 1.220086
-13.191519 1.160680
-13.132925 1.101886
-13.074284 1.043703
-13.015600 0.986128
-12.956878 0.929158
-12.898121 0.872790
-12.839335 0.817021
-12.780524 0.761849
-12.721691 0.707270
-12.662841 0.653282
-12.603979 0.599882
-12.545107 0.547067
-12.486231 0.494834
-12.427354 0.443181
-12.368480 0.392103
-12.309614 0.341599
-12.250758 0.291665
-12.191917 0.242298
-12.133095 0.193495
-12.074294 0.145254
-12.015520 0.097570
-11.956776 0.050442
-11.898065 0.003866
-11.839390 -0.042161
-11.780756 -0.087642
-11.722165 -0.132581
-11.663622 -0.176980
-11.605129 -0.220842
-11.546690 -0.264171
-11.488309 -0.306969
-11.429988 -0.349241
-11.371730 -0.390988
-11.313539 -0.432215
-11.255419 -0.472924
-11.197371 -0.513118
-11.139399 -0.552801
-11.081507 -0.591976
-11.023696 -0.630647
-10.965971 -0.668815
-10.908333 -0.706485
-10.850786 -0.743660
-10.793333 -0.780342
-10.735976 -0.816536
-10.678718 -0.852244
-10.621561 -0.887469
-10.564509 -0.922216
-10.507563 -0.956486
-10.450727 -0.990284
-10.394003 -1.023612
-10.337393 -1.056474
-10.280901 -1.088873
-10.224527 -1.120812
-10.168275 -1.152295
-10.112148 -1.183324
-10.056146 -1.213903
-10.000273 -1.244036
-9.944530 -1.273724
-9.888921 -1.302973
-9.833447 -1.331784
-9.778109 -1.360161
-9.722911 -1.388108
-9.667854 -1.415627
-9.612941 -1.442722
-9.558172 -1.469396
-9.503551 -1.495652
-9.449079 -1.521494
-9.394757 -1.546924
-9.340588 -1.571946
-9.286574 -1.596563
-9.232716 -1.620778
-9.179016 -1.644595
-9.125475 -1.668016
-9.072096 -1.691045
-9.018879 -1.713685
-8.965827 -1.735939
-8.912941 -1.757810
-8.860223 -1.779302
-8.807673 -1.800417
-8.755294 -1.821159
-8.703087 -1.841531
-8.651053 -1.861536
-8.599194 -1.881177
-8.547510 -1.900457
-8.496004 -1.919379
-8.444677 -1.937947
-8.393529 -1.956163
-8.342562 -1.974031
-8.291777 -1.991553
-8.241175 -2.008733
-8.190758 -2.025574
-8.140526 -2.042078
-8.090481 -2.058249
-8.040623 -2.074090
-7.990954 -2.089604
-7.941475 -2.104793
-7.892186 -2.119661
-7.843088 -2.134211
-7.794183 -2.148446
-7.745470 -2.162369
-7.696952 -2.175982
-7.648628 -2.189288
-7.600501 -2.202291
-7.552569 -2.214994
-7.504835 -2.227398
-7.457298 -2.239508
-7.409960 -2.251326
-7.362821 -2.262855
-7.315881 -2.274098
-7.269142 -2.285057
-7.222604 -2.295735
-7.176268 -2.306136
-7.130133 -2.316262
-7.084202 -2.326115
-7.038473 -2.335699
-6.992948 -2.345017
-6.947626 -2.354070
-6.902509 -2.362863
-6.857597 -2.371397
-6.812891 -2.379675
-6.768389 -2.387700
-6.724094 -2.395474
-6.680005 -2.403001
-6.636122 -2.410283
-6.592446 -2.417323
-6.548977 -2.424122
-6.505715 -2.430685
-6.462661 -2.437013
-6.419815 -2.443109
-6.377176 -2.448975
-6.334745 -2.454614
-6.292523 -2.460030
-6.250508 -2.465223
-6.208702 -2.470197
-6.167105 -2.474954
-6.125716 -2.479497
-6.084535 -2.483828
-6.043563 -2.487949
-6.002800 -2.491864
-5.962245 -2.495574
-5.921899 -2.499081
-5.881762 -2.502389
-5.841832 -2.505500
-5.802111 -2.508415
-5.762599 -2.511138
-5.723295 -2.513671
-5.684198 -2.516015
-5.645310 -2.518174
-5.606630 -2.520149
-5.568157 -2.521943
-5.529891 -2.523558
-5.491833 -2.524997
-5.453982 -2.526260
-5.416338 -2.527352
-5.378900 -2.528274
-5.341669 -2.529028
-5.304643 -2.529616
-5.267824 -2.530040
-5.231210 -2.530303
-5.194801 -2.530407
-5.158597 -2.530353
-5.122598 -2.530145
-5.086803 -2.529783
-5.051212 -2.529271
