1202604.284165 0.000000
1202292.734080 26444.050281
1201358.289775 52872.507596
1199801.568931 79269.790398
1197623.600466 105620.339981
1194825.823707 131908.631864
1191410.087228 158119.187161
1187378.647372 184236.583898
1182734.166428 210245.468291
1177479.710499 236130.565955
1171618.747034 261876.693054
1165155.142045 287468.767357
1158093.157003 312891.819222
1150437.445421 338131.002468
1142193.049120 363171.605146
1133365.394189 387999.060190
1123960.286640 412598.955944
1113983.907761 436957.046551
1103442.809171 461059.262197
1092343.907586 484891.719205
1080694.479296 508440.729964
1068502.154362 531692.812688
1055774.910530 554634.700996
1042521.066886 577253.353305
1028749.277236 599535.962033
1014468.523232 621469.962587
999688.107244 643043.042155
984417.644992 664243.148271
968667.057928 685058.497159
952446.565402 705477.581845
935766.676590 725489.180028
918638.182214 745082.361712
901072.146050 764246.496583
883079.896234 782971.261127
864673.016381 801246.645494
845863.336508 819062.960085
826662.923794 836410.841869
807084.073165 853281.260429
787139.297714 869665.523711
766841.318987 885555.283503
746203.057113 900942.540611
725237.620804 915819.649742
703958.297242 930179.324100
682378.541834 944014.639663
660511.967884 957319.039174
638372.336149 970086.335809
615973.544321 982310.716552
593329.616432 993986.745246
570454.692185 1005109.365339
547363.016237 1015673.902314
524068.927427 1025676.065805
500586.847966 1035111.951396
476931.272605 1043978.042105
453116.757776 1052271.209550
429157.910727 1059988.714801
405069.378657 1067128.208918
380865.837862 1073687.733168
356561.982897 1079665.718932
332172.515764 1085060.987301
307712.135149 1089872.748360
283195.525690 1094100.600158
258637.347315 1097744.527378
234052.224638 1100804.899700
209454.736428 1103282.469862
184859.405169 1105178.371419
160280.686702 1106494.116217
135732.959975 1107231.591562
111230.516895 1107393.057109
86787.552309 1106981.141468
62418.154095 1105998.838525
38136.293398 1104449.503493
13955.815004 1102336.848686
-10109.572138 1099664.939040
-34046.304234 1096438.187359
-57840.971806 1092661.349319
-81480.328674 1088339.518216
-104951.300761 1083478.119471
-128240.994720 1078082.904907
-151336.706363 1072159.946782
-174225.928893 1065715.631610
-196896.360935 1058756.653756
-219335.914356 1051290.008825
-241532.721868 1043322.986849
-263475.144414 1034863.165269
-285151.778326 1025918.401739
-306551.462252 1016496.826742
-327663.283846 1006606.836027
-348476.586224 996257.082893
-368980.974172 985456.470298
-389166.320104 974214.142830
-409022.769773 962539.478529
-428540.747725 950442.080572
-447710.962494 937931.768836
-466524.411540 925018.571340
-484972.385918 911712.715573
-503046.474686 898024.619730
-520738.569043 883964.883840
-538040.866197 869544.280822
-554945.872965 854773.747451
-571446.409092 839664.375269
-587535.610312 824227.401423
-603206.931116 808474.199460
-618454.147263 792416.270075
-633271.358003 776065.231819
-647652.988032 759432.811792
-661593.789174 742530.836307
-675088.841780 725371.221546
-688133.555867 707965.964219
-700723.671971 690327.132223
-712855.261745 672466.855316
-724524.728272 654397.315819
