648806965825593842801324548519042491975299209988230422258953810519678877834991603424124293280962942337024.000000 582469158199167066631673123335142315467567627621972576692341945141586310780502220951592294910882509488128.000000
378723022794050576269791157608003176312632321435531948432790316460535684701045171577290993094815180128256.000000 765016233403972652569230450652045390274236901624412305012351662059526004457285327140387422037818900217856.000000
66892023939156786895275579807171634921215923613947904639557276649222450895128064591890689145133936410624.000000 832551998638655154057515459402526746702300691714841927838842622502180282246729076028143189808310883713024.000000
-240820055165302056193240754710847698747062086983279271147361080958903910622996259502187646889137088233472.000000 780440866763345130330182589024377018971647879411765766985297561227666498571191808464949463514360808734720.000000
-501118843899299845356381546621849301085981852966602983013339772775778696483256480418644913408550698483712.000000 621291878097396065908405704644461701187210744430974888115259401283081585872246637412045872760258482405376.000000
-679383118756428760685898443985512768356598982252088018893291526403848485381897006671215199559633724243968.000000 382392797636139834716131857754656120231669625437658013889520910742658710719484586973207616579516051226624.000000
-754241080314807400586870084163629047231731553166714313911216246151166576472177799847243382979418998702080.000000 101135364955534779326248924914192524777129056574206326574690905631387766147551851748791006627422359519232.000000
-720023214755351341659972341926276228991239916762100619707796119749486794519627467602325886439650163163136.000000 -180811413450410050119718980903803444864249218864714783951448312744063939853957818632810375104927826444288.000000
-586832504391072819230400704820052851795542173910761081829502250793102901944831188362973466866151917092864.000000 -423673754757180600626230122918959697904395486876460061456071251067703369826656755986780496750495932612608.000000
-378334366389720133527161465055263740423199951554871495217820898064277531846509954862549107052462066368512.000000 -595176781850715653110294208679533714853295532493634696195685773613215993457186784589434285005822656249856.000000
-127698097268313862208858209477791165943380206797291565928427419575682385292135450804486541043638883844096.000000 -674791933630529842345006448513854642620572941637359096131415543588399831969452486289661590527925312028672.000000
127628705678346421747606946908682972415833142932051970989741531763298966323354233322688328436634540310528.000000 -656077909262269858924566993949714183575803911723943469736434457843329816441455744073229498762158015512576.000000
351494527190216828757736567196400717456283029304792960780214815179479989176497171725580749877385491382272.000000 -546871674116020681932508871255482608680049787836137446599255399262448149131020941345301180524620075237376.000000
514139772593724962353355035657480726876187465308269626236904366664660257238346900168665085737352642428928.000000 -367413151814743223420811958338594300958937770703624902797024843324263396736389394090901600979300149886976.000000
596100021042090369007635364330611222103036189281880740252748373167539217682194488202595171248339299598336.000000 -146785055017710937547530209211806349573170302975959809907208275360215752736447850281439865261882026754048.000000
590415161561847087189795021786487006905224567844916510840966016856430660715519149262744559659861917302784.000000 81724824659866673372995466418257562309787194360405499323024884496433022097495454335119102561003662999552.000000
502917748367959158379503521669533758900740713875351686043514718680649190413544141973588744327695574237184.000000 285607309863873129597314151661122476258204973698490359122952450690743553863887993889160471432206949023744.000000
350666967316282601585459008824779046033038513393999459546614880238410016022300564306953763806992442327040.000000 437720224584247400108163318870751975148777944227595807730857454368666243992847609417667387496440417746944.000000
158861396259744681103073000249640321838512416420210669843421627594087424055136811406405728689773854326784.000000 519840019706268112430736665027991470236769840302175833662978350318536738878189895777649338161962055368704.000000
-43233759085308827620815727977380780955718783716747798534377232812324436849723823725900499778534954237952.000000 524723561256764908687450552444554944703288008010670656598692977318488985317499747321185006457327085158400.000000
-226697316302897287202307614160639202646804542049182963316190848881354800774432668526518465468312334630912.000000 456470906999842508655604952348846904946938076782525915403434751169165258091181681303160327431448113971200.000000
-367042816599386908367877437784516226391411560899797369662943368960235950688934602606609381256613674876928.000000 329239950820440128715457016621502003968459327784458359960371515013818724166350637569902345325644546572288.000000
-447418370515273902155122348076840810872673037140301629565063902438884260061697995840434511241596880551936.000000 164600593281046175594645159459384412442171764868415022655833583898743417587111696132484476666876541272064.000000
-460510006896645505298105291379579967913743962408116073967739095414749503150974895321589055270609827659776.000000 -12003962833438206451445243906466929720918070271637289929553136116005842869985759348160732538062118060032.000000
-408957170667552752270392998594168233185339329470500279870353091648626655937355991208434031138406049775616.000000 -175121116520511391883646912354866089077554564849718679000300486308498178240446956307518127238783661244416.000000
-304317580969265386673907445723738043206758700005980459547571457476077840587184765027234194581985387610112.000000 -302899777204257508651752494428619924673340160661014612912086408890932507897943678135368291536451854663680.000000
-164826864145492162600407433254480546416517538267106314246808962727802775655439761344967076336250612875264.000000 -379944877906791584408022066970492240524242567254717311426129116738706306323355382017597797926824535130112.000000
-12356860756297482904884585785744147953500554826850272162465052800041398575640983928259930584841698934784.000000 -399055559653179571562863824914452791344153394886835241801510102424118052992320894736733687288910571372544.000000
130934751515692071800018498308475766522169045428418285071591297959499579212545042907752061392637120217088.000000 -361673497708737453969230146223230416771434040248394466496941345343741662553576423001683499245947337048064.000000
245760198975442997207410124158178945072640046456192125463578472913012039109738435646988173031749290295296.000000 -277066810954887366031675975813016509126881813421442425755927340624509585426396476191993787292089208274944.000000
318222956479977742397958271217297743666998943141213103555246380904872102646091646906934697111680029032448.000000 -160456382405555757603441110039329516061953457657532881293637437346347816551318556035717039422186809458688.000000
341388168134470103724872625391136170038059672668417330780215644482044025489228392503599862883048165998592.000000 -30429778813128565129081420280424283077573188766890341727816266758202295018994675187316202128758456451072.000000
315746150981772822961507738462191798914793932584384528110862016349018251920590934337670970099907004727296.000000 93933976617545017229179905646333679146270143332642180510009337949266483087517376633456957182165169209344.000000
248584537463035499825877454257843391505615647167836787604869556439303697418296752020772939834133078605824.000000 195794850967176982676911005839504738685996985751522141464025390328610747829888807808345228158705374068736.000000
152441179544693822470195036103299309780448698121731416796351926746670183891583880641153224510713771327488.000000 262756868391060560001313836155424624983796524751948646654552495347924307747622769804562910955933242753024.000000
42929668583175863394299256453796760636345776037278461613043091065237620643758358703272716690485168570368.000000 288271923070550444080802497988512741962389073578759245927400403818207511285513999549507452978800269197312.000000
-63702546097180235297691975833619404217944080018641016162567561416771181977073267384105052671061203615744.000000 272103335739313935992553461564625843101301677021298086809298794998602444313393394454435142612394308534272.000000
-152912948058043913725110908978336115734708048115289150881414083711047621599614532774915701862170229735424.000000 219856638103916681531769599453007211060069417144893879412741388676134686185706522733550817164195384000512.000000
-213773319878550461165179568197945378631499158248643674291273471457577185118196081023443556395495175749632.000000 141718966797665383191484404647840150210785100797475931111554322155396092150624069182081185565541079711744.000000
-240211388640280604994710644447288497116950384696161310436666351349438105488974133290131530999484769107968.000000 50651151807989824802485505696421746353169173960950659145687019156886976692213233098490406125204697776128.000000
-231461976790754959118985720458595893333232559918602057209206634363416100517987879639743180242343946092544.000000 -39664430597710302414793653130761026174086627312932113382440875260852034081234263255900009555649600946176.000000
-191728767004946128341908645329672105204949337171137963768304842266322398138119930994099939253094855999488.000000 -116806975250870483147546914433666600757696408301163932510146807419652417559661104000594360353173866020864.000000
-129171242916967593417420214209949024189672139684121367489425841412900040315794293304930177782732128518144.000000 -171254137432957441605503424403359168255810710872862002217568839424537970931791504893015019167644691464192.000000
-54418693921453245751614934405624004389080285809297647250167030472659650402055741624469510369358855012352.000000 -197468698023669035030911382847156530292599568703067243255430269889670675054290461407044648458393118310400.000000
21136164849369781088998499853469696820320673578149708765521037863669521489172925759590048275863215013888.000000 -194327523480791212133180752928993084160740126289305309764398197760276067203662482396196718572456883781632.000000
87001657621724341265453073854107572896869080062915726626630332914055903864269829077081023651405348470784.000000 -164889094623891842261867812983370700207467623919504040579770862163505822901796597604225426236778733371392.000000
134976438025352569928624631594519303380899047161481958020470129414934696145991031573023190916097323827200.000000 -115591120735108603509764078566904666737582256624411853916429132886117678824184358307699146744447098683392.000000
160090536447603012820250328281379239382739534963341414754245604529206997227944206827094262178524229009408.000000 -55043357481931235234403149339014674158564248583379799061474301341733607559009192620071711260949805531136.000000
161004910214435818559091495701852961864145280496576600203998494614710462828562517887165601970454121152512.000000 7376084677679204592616069151808866244901288479498445030255931756999310244922188392146430557615915270144.000000
139862297500927186641371789151042541650311112072895238777207775603872687959747173706435523798956079316992.000000 62903464799103239216404238353148783489893845459705578488784864975837013441243903205672606635852300288000.000000
101661390709152751038778891073306960003601853253063697695766302039144305402762687655991435172435625771008.000000 104556723256491289055515326563810215169631999979229306095196289266228460102377868283800197723950894022656.000000
53287836385612392267006911303250423096701587406327899077756527521408881270465839609467540470066592088064.000000 127941874204537297253612230850359044211412443226614023421298265112763400160674008391032825449370372538368.000000
2372056236131997824267252929906410513082690831423963814565425433968808857780839331690876606339279224832.000000 131618294682628999415434290907820111390672650870629519002583174475117792707117187663694459962458476904448.000000
-43847572667426720521425366539298395874374652799223777707235605033505577164943244165398606865161762373632.000000 117013406746121681575782269792697542008313359186407446630401045357455979132097535141624224118359927554048.000000
-79495616560944076661634095617872488137777106869846193671593506159519076314062208116091683260083914932224.000000 87942521977255301491018282625001541922250826693229779637119991502525182625121164377752259838822947225600.000000
-100743333652127069737788119378020207947890234671430376475606447711878759071606970292263733385448944304128.000000 49840540358711645150367914696180185257194398506810630077819789583363828410483879387813508312806136479744.000000
-106136952552730926861745119975363292016891470578755734543067919207655121086298168459807680183396238098432.000000 8842787396390078157032307868358318598918637783469961678996267549933709262673797496796879037386691969024.000000
-96559644554909832493587239210177326740832781654110702529858099888872940606319503715161653179000075321344.000000 -29139892507403597344207300707684781805150344108023801076877536611540330345836360516852211182502104006656.000000
-74869637983718110366346289411733322558041457643424804701073378811121805296943986487930954812576248102912.000000 -59220459227888668389578523972382913138622258515306911213142698666072989211289088520355325518443276402688.000000
-45298722156860737302155802446643366125051010744907135790815214550603435191772694581116244007142570328064.000000 -78109333348619004378134616135024867355329056604489610323710543703741017806269326003375403693295737503744.000000
-12720828651098373949361451571220084622330891947544509718805186805005602878738268950631756784857165856768.000000 -84404707270165290067337523104726305856295028601294309231192995036142018961934138041065986954022721945600.000000
18092535272926831981834719991238104761568398400410112753366142637172866714248813855303719587955282542592.000000 -78588124076262837425832432793112409618282554605496216916987004711064357487819903392482282828076389761024.000000
43123609318855616133690460736276483798143122438527474025989171743273697072291639005944516709565893443584.000000 -62757027980221683951868633367395155457904288436905828289479499678728145162940444387361758301678106312704.000000
59584589128430674529062878289507861166656949602038618592676598263450768087150137106303976848288867418112.000000 -40159997540664030697953602586887938519645496335983309016424564756160296692131124587384232233098230628352.000000
66170477791699451564195670544910795012562081302215200886881630379541670656448918663218073816926701748224.000000 -14621354860967912520948287429265628091342381697708622865371831525756058851393818770606010004519820197888.000000
63077244859781594484088566133266563974509094753507810098825778557569800796700092847442609610504666087424.000000 10051829444252161915908075873824124581340798762486960527406998545039158475923431975915619011691425038336.000000
51808477814305309418102127524314901054099588226973104755431168610699362028121233696464286849282823159808.000000 30594971867172960208433204160611303861024654918383109663276865555365900089605074294119002596730562674688.000000
34821133205539660634079198231906907381843617440618402606744964013798652780728701001920579940843859738624.000000 44677099064010516739744699355576685825129915535383444699893000028193002874208749183503767176476891283456.000000
15078155822685184844228871542056419295414951484644159028976372756047998799226806271282294689643947360256.000000 51117883641256777706703914086999701989732229441344227158571473072818359252537502637071210119250141249536.000000
-4418691864946569281958482662566077393237178271080054668548246810429499439986824168171290795191289511936.000000 49919751584553874906073635854015980061149939033377550237590475658109176806015797465153405365345245462528.000000
-21047960970075942398192850286459251491155334565580705467731326756933972687949074467658733883210711695360.000000 42131612872448101741452700384795932839132975704383235899784443762805223966516125990984355201092190994432.000000
-32886330935151297445904413936834282832484149471649864943767272075737369348345999500054988542140892577792.000000 29582681523527311564166813817915155616941257746017720842068888640812632194304943097356361620122199130112.000000
-38892298254823826299082002737124454814644576679042880464407543495036528001436899202115340710789324472320.000000 14538769102051442569318837044216210126950673264762904157944937293290860554506319413486732841075819413504.000000
-38945694169120926528765025710413974852802270664920262803290643580956721398026941389214157834228116488192.000000 -661716885349487294883298178886832719579128180471086030415807501869459903978517466688816594524242444288.000000
-33754516351482346504683688786563214180546769765963862012756077999613261103177204477480968450648668372992.000000 -13938699692609172225932018399136783020228326083847695712207772747165589315987231409772001690830004813824.000000
-24657915307666809299875672593196065760418193135463957530397079071899372309953361494879514385099104714752.000000 -23725908621248000171938175493300123387571160103951204157078726071057672611021075672772843795798481174528.000000
-13365367129540353403092605157353636227856812311165478426350803563966383246451897575802060280592760569856.000000 -29124232073123298283353762101367784256757275382487095756381097109569276449628598295040812225426498781184.000000
-1676226124113065370228947436052267314751144966014239056760420389097137186253919979058701242398339497984.000000 -29943884130581731511248118978178039160900904839179732388833024257641724533002812956044040173337939279872.000000
8778763641241417577153056862329770803228910308656077989657761388739950035670697207748845285154559623168.000000 -26643080275222776648550522457107831062302521141312006607305356869454332864745134398749263573474464497664.000000
16740611429380004269773056218920018578401871072855709563583708533567616329406078539290319527791694970880.000000 -20184538231988524421761081625969814421854217294777156525132594682028975671355091968568986056807210287104.000000
21448406917915980311027418048255059362580045317805395249440698600732037838054089065997451732849702993920.000000 -11840040228513933337002429737870462411409531649573068599115103199156932230176539609537653236489410052096.000000
22680837619848081459958049131110679485970286785748622506940863900476005797886451635002975379104269860864.000000 -2976821163092981107305578655140527714183811569915785765415186449916033852203091289148816342680338432000.000000
20717823266971456476145377907696794156685205994429582199551600582269085992132560304116448886127406874624.000000 5142147382033528787758415562370945421970373385144727988333700826811614780228833586179757908293691899904.000000
16237784844963491178930579998888332408906928457642054561593062651396759261526524176513960427465717317632.000000 11517925958978127895640122690709335182730847243909382144005542784758226403197043640995302790454927425536.000000
10173113732547435537908909851616541559391082326894731671735672335400241849391775120621039903757725335552.000000 15518314015029977223671033816468102563519853097091759371383884845746377273222420241819276685106011439104.000000
3549360012035333612560277962038079915128096572170009959675930741729354409720034452822261818763876761600.000000 16916587971607780241396731895184898622299102201848274716151932384426875458941022927277192074689624670208.000000
-2667374310576191423965318499200868871604481802924619655955060084443432153592653227001636458127628959744.000000 15869226949349059639863828094903031264481905102823929368667107289004671181528998326549187284398839431168.000000
-7694706755527049999909032205856668446345041054469174295609600073172696398239480681413468400490821713920.000000 12843741728946144088247367264832633069636489151523865968509335312592773166027784368091679827431471972352.000000
-11016403140816413707580793244340293951059778462093322599911523395622964012093158570012781197745117462528.000000 8513241011608966517864536050301631219998658265558377342720294126896600281175973473619345637674181459968.000000
-12417106739028431902506420055092905137596721978330987037880342857889805723496814048278580460922932822016.000000 3636810980458813926897477083085507244304164443424047681954344031509974746886660165193683159137914978304.000000
-11970965499012948536517722862492384202655222688863659470270504832709585284884969117040995653608672329728.000000 -1055788151213422388348078658895740561311768347626805436719298735561082508824773904421465947355465383936.000000
-9991981968256522530249050469039006246751923795827996129854383620456595646953852102717405043086292156416.000000 -4959706373237381599665449056603599411261918173566750223606629620935614312853410034769737998388131004416.000000
-6958192265392289104475645361483865652884137062939541284079724397708323118296495150531690155946702536704.000000 -7660315847412937837329876265773932535243056458452469532560851653679028896321972103764789490810934525952.000000
-3423774493201212325085713058915061828466454436658643822050605317611110917199584322064848762165304229888.000000 -8963369276608995632664260305056150070846400562305270777004853280746047020805997260417323113111321837568.000000
67075689569139636793586803473028678325093875280134619301263777732657492815093216418006122483442253824.000000 -8890701245273110139201240393414987346441445516018173071836398552491763526894986801388182257087258034176.000000
3052835275320220501730349266481405240504820435369629606858083597535343430675518034024884140010597515264.000000 -7646876295716269699061256325886878995135340783696319836490636391422671715313652136469560735243280842752.000000
5205748956768123949134673010669585676084565841822244206123074799021000218771236366086646447930909655040.000000 -5565478894657646083502264734796346223378475441405924109693974889823009360171727139958917386376547663872.000000
6357326720212352867157628489837739835018575949473501404375297039202597313144809863181150450447909126144.000000 -3045348809945566511101626653562576154724699778809882581916216509148289542310305235152627480110445887488.000000
6498372939117741002827521889415112737847330634341378183654019290569853972443364012628319330541619904512.000000 -487000838994612970068238173668999542779015596835205990837232289988573427215801883530023807219411189760.000000
5757200053155478845408624585222534577833165641869996699533198845131536966696532417896874885730128625664.000000 1762022875825892896035965472164347815020708140021057333609124929457851265423236905153408379109536432128.000000
4362186223192497497523106124440426792766810197864497330367270256156035061567647642464080980961143029760.000000 3446622014661993833449436959827149653096117917286428199759326755140835182194139626565831334211029565440.000000
2596117835278921321106013955480780421503155191893764090087422646063452687368246599793190090590818140160.000000 4425197853766780732552717542715180063425881143560928848282414323380765148371619051804255415397615927296.000000
749811376500325772780445911288965453556557821636668761268504509792499670053266096503549097995833180160.000000 4672100982607574598166237525119106516244230907670823907070884760695241945593326978792913738164443545600.000000
-918493165101338299494564169260793357845017237521730882166765631863439750202251687673761279633604476928.000000 4263876955464182887737380751219131636904241435284796223759423875340902373582439976817804741374730305536.000000
-2213237095342816058134576579757463890897485782477964696418532199969998406437128483119543312487318290432.000000 3353610072456123514372296904194897341455461108205699523580487988359470832636663697467560351473174839296.000000
-3018576594697249313681118699479911941627421667112050924428110369289016662260036653382077523247392358400.000000 2138674129237657688892178315056082182868022995108823709578006768725284727891888226152909653184239108096.000000
-3301972047454849724636008503874826045783625691070657115642860422135020641730606536297663980047144321024.000000 827315573920267650837269887990180158361008324139375886027021481569382541452890529709837043770152976384.000000
-3105877791408494817602182246290821227607151834779856663899028064187327012601108691910994710154352525312.000000 -391163457437756994116052526421429946872097954105007334364248927196519491111044827521243396256806469632.000000
-2530488613481333442517294468079980820759212631088661408923988018814314804334055052508814387326172004352.000000 -1369077814536166968100062331147455769013834388455499298546280875959164688564020651959523061523158138880.000000
-1711283603044411613796555419242086751920585735470265648416726910442178032962550308294594810889289859072.000000 -2013873754157115782696960704752961881635737437149710097612525271534070217876414071855916309053471457280.000000
-795250826322485146286564357491010794388678651159121908403842738218878548204425435984647657244669771776.000000 -2292047124773255315564547711101245704382213576934383316314093088348455646397963180112850877183546097664.000000
80743533072963316694453454597287101629064543746621838754392142641096501573842449469154549196088410112.000000 -2224420741176031234688443221803972519104226991425873011762035753902103727141829392557238007914834165760.000000
806814325985230655740046856623872886917068508175554947501261768734720265772053409202723558653574512640.000000 -1874780167638795927299270269173920606114114314317976878586297064783784143152699508396713893148179300352.000000
1310588444224168804792044806784579013284404459967805021564079762189912411284361784910395210912040484864.000000 -1334469590852085832021988888896886502658481087872500398065577872402977968692264581177286633858873163776.000000
1560969699094244348139382245054105026215236377052535657616607867504576457076879427704950468688046194688.000000 -705695516413310291363030580311248389784514161430341363571139167185039241119357752468787358654934286336.000000
1565701636523544082088267188948548608673722525604123045370576787162876926560680005490746502053474861056.000000 -86027325143541492505423701199106811668900027587477816631221331982840862607366725233600811101145006080.000000
1364056338465444689875316623376819622283502912863835748990584010404805128032895789184700344736073908224.000000 443979201030801579802463007854443796847375651339492963733894484595330070628678733371355602070473277440.000000
1016434459899518532491755319558091791962458470490790960335647972262816177284743578633287201854117117952.000000 828849081838694048057316876140187197908149826751694724524177194937000660198848672764186991409806442496.000000
592797655518727577777520359544010056833836993902583667456560851173558254817169402893832316911859269632.000000 1041544638374195873364186064087065846813735044873050610512730690459397133399470175756038641348572610560.000000
161702197511348028055655157024475968354878745030700325900928485079765530907428107670644767629640728576.000000 1082422906686581774542369117231214977464475138579026327980301219764925031616432811136847804180839006208.000000
-218669818250122388584073385212768501003434100836734412237334138520828752836601223202821045088367411200.000000 974659003887287058937699289694356926568489553861536429524608476294990904709371057667666653207708303360.000000
-506589747026875084613788900889787122524762146409884496895497345218111516588898077527977046458517946368.000000 757343250401941257010100422146931218452603150071441569552108833715926693600429668940075568964520902656.000000
-679624671413729110257787445016387351160797051564511294951375477930994969922790341512604175407580708864.000000 477578902393558387635312112906098417647216813684376071338521086991166454817232084034050020782163099648.000000
-734397163528964915106115077415820639423046399788712382341585881598896248105229043988120551620553474048.000000 182823186873075377969720670246853263233415666615810698211131287065799500623291404032534007122900287488.000000
-683813696411740402086799316379306148081107314191008060619068376039813469392063576971091065161065168896.000000 -85527439973159147262950252656023049813402764016781288663311511950602288880596991861209384710374948864.000000
-552566725145497439413021998424241916708304640141314897248157873220571179543871952065487018260187578368.000000 -296646200234772576885120577635881541139997834245742751660966360070056061749612763287676542904399036416.000000
-371815284160254700320352047282474869110189885136992375323128623898966164401832535809752466863306047488.000000 -432590667637178533337388622458308177548735601386289967801124151958588314140303460133429503202426880000.000000
-173906998357250086454946062222172022064877004628561746501307709619898538541319418517373761080914870272.000000 -488484300961807061988555661426966432337557088265278693862572564004116885958563020503922364293759107072.000000
12149303993731922169598168528388160020997332802193381240527484289372371753495457160203958073346228224.000000 -470907211608317796171649280697570477491406008620230634095535150804711289344250250066898812359604699136.000000
163976147759465430035724934634292716926534283339375463275978280477347082796273694141692570772407582720.000000 -395024262545352186007813774960974097630077230129766978214472296652438329052524031339580890093912588288.000000
267653614780099760480501940365761778829170652068316985915634783749245840416338801548454571180474499072.000000 -281059482066752950449721211835811256834491398998970638515275951956057454610748695275826777188940644352.000000
318088274955340690759577695522410882104119562229232968148496433765020646964465221834579076176582541312.000000 -150708797223636074347452801107819880444477610336454793920504800013385510177387666606299157427029803008.000000
318131192366504976698464634833585449326479625229120939121422137033169567807935002585200160622736572416.000000 -23987672780633641874503532818985602660923282407732588387556540355185172833993779643602753291011751936.000000
276785568459402618999523136559950390945632156019334488958644642789655941423315719528600988377640075264.000000 83136645110144419198531301584545310456210968930150389357188999451958183596911919750791512434566758400.000000
206908287475810046359194470505011289350166588188061554574007018964554757199573594551418162307475177472.000000 160147528525761642621510221653428499050406616013525277414284933585832846785705603253142428008526643200.000000
122806510903017380804992357846585817764404901004084907224619135947265924022842578936936558553607438336.000000 202398984366635440922011396364119762813949058709636687966522087980509891492623536738763716953657835520.000000
38072869855860279120602683477278489804918392038456390532932439777855889155840840047148413431486349312.000000 210673061242133882820329309978883218959789366603913242356907680564735303185820881886582681670634176512.000000
-36091551900766744391235658242115025670105018485910409299134630392694152323160836323467362919841267712.000000 190090216947850162539113844035536005104680277970845377180604180582980187412148256953033512204028084224.000000
-91928714464833544035775004644728795038296544161837880924949946675968606868677368631479617200458825728.000000 148637169036502617470883261592711389983244351695929013663787318353817337870953931670963875075573415936.000000
-125521956583168890984833805276628637022480003438257399153171061447111231466353310702892594604690898944.000000 95580585783582949214601270579299419098346445016374528260736218311018181428838621944545505194530570240.000000
-136607307260304477143963093786345413799018053980928233620527461174568248645591633830163975368530198528.000000 40001376429093428655533672101042454293855364199369313284014850081232367619655573291408386861291274240.000000
-127931440378207029781290301437277084881555946644162690388066837987982483816917919065701019169088077824.000000 -10375210882622929947203453616855299236892226087244775718713290576834338614530557594122383031344824320.000000
-104326739021986683246522250281016282496286474526204395764470363508876156969912850423752321978588987392.000000 -49951000013176899205327963957514064975459730397651168102561421247909738036132753862198365333997223936.000000
