0.000000 6327431707155590064510187993025912503297078921717812830404608.000000
9.901261 -1.802599
9.685290 -1.766892
9.474033 -1.731852
9.267388 -1.697469
9.065255 -1.663730
8.867534 -1.630625
8.674130 -1.598143
8.484948 -1.566272
8.299896 -1.535004
8.118884 -1.504326
7.941823 -1.474229
7.768627 -1.444702
7.599212 -1.415736
7.433495 -1.387320
7.271395 -1.359446
7.112834 -1.332103
6.957734 -1.305282
6.806020 -1.278974
6.657616 -1.253170
6.512453 -1.227861
6.370457 -1.203037
6.231561 -1.178691
6.095696 -1.154814
5.962797 -1.131397
5.832798 -1.108432
5.705637 -1.085911
5.581250 -1.063825
5.459579 -1.042168
5.340563 -1.020931
5.224144 -1.000107
5.110265 -0.979688
4.998872 -0.959666
4.889910 -0.940036
4.783325 -0.920788
4.679066 -0.901917
4.577083 -0.883415
4.477324 -0.865276
4.379743 -0.847492
4.284290 -0.830059
4.190921 -0.812968
4.099588 -0.796213
4.010249 -0.779789
3.922858 -0.763689
3.837374 -0.747907
3.753756 -0.732438
3.671961 -0.717274
3.591951 -0.702412
3.513686 -0.687844
3.437129 -0.673566
3.362242 -0.659572
3.288989 -0.645857
3.217333 -0.632415
3.147241 -0.619241
3.078677 -0.606331
3.011609 -0.593679
2.946004 -0.581280
2.881830 -0.569130
2.819055 -0.557223
2.757650 -0.545556
2.697584 -0.534123
2.638828 -0.522920
2.581353 -0.511943
2.525132 -0.501188
2.470136 -0.490649
2.416340 -0.480323
2.363718 -0.470207
2.312242 -0.460295
2.261890 -0.450584
2.212635 -0.441070
2.164454 -0.431749
2.117323 -0.422618
2.071221 -0.413673
2.026123 -0.404910
1.982009 -0.396325
1.938856 -0.387916
1.896644 -0.379678
1.855353 -0.371609
1.814962 -0.363704
1.775451 -0.355962
1.736801 -0.348379
1.698994 -0.340951
1.662011 -0.333675
1.625834 -0.326550
1.590446 -0.319571
1.555829 -0.312735
1.521966 -0.306041
1.488842 -0.299484
1.456439 -0.293063
1.424743 -0.286775
1.393737 -0.280617
1.363408 -0.274586
1.333738 -0.268680
1.304716 -0.262897
1.276326 -0.257234
1.248554 -0.251688
1.221388 -0.246258
1.194814 -0.240941
1.168818 -0.235735
1.143389 -0.230637
1.118514 -0.225645
1.094181 -0.220758
1.070378 -0.215973
1.047094 -0.211288
1.024316 -0.206701
1.002035 -0.202210
0.980240 -0.197814
0.958919 -0.193509
0.938062 -0.189295
0.917660 -0.185170
0.897702 -0.181132
0.878179 -0.177178
0.859081 -0.173308
0.840398 -0.169519
0.822123 -0.165811
0.804246 -0.162181
0.786758 -0.158627
0.769651 -0.155149
0.752916 -0.151744
0.736546 -0.148412
0.720532 -0.145150
0.704867 -0.141958
0.689542 -0.138833
0.674552 -0.135775
0.659888 -0.132782
0.645543 -0.129852
0.631510 -0.126986
0.617783 -0.124180
0.604355 -0.121434
0.591219 -0.118747
0.578368 -0.116117
0.565798 -0.113543
0.553501 -0.111025
0.541472 -0.108560
0.529704 -0.106149
0.518193 -0.103789
0.506932 -0.101480
0.495917 -0.099220
0.485141 -0.097009
0.474599 -0.094846
0.464287 -0.092729
0.454199 -0.090658
0.444331 -0.088632
0.434677 -0.086649
0.425234 -0.084709
0.415995 -0.082812
0.406958 -0.080955
0.398118 -0.079138
0.389470 -0.077361
0.381009 -0.075623
0.372733 -0.073922
0.364637 -0.072258
0.356717 -0.070630
0.348970 -0.069038
0.341390 -0.067480
0.333976 -0.065957
0.326723 -0.064466
0.319628 -0.063008
0.312687 -0.061582
0.305896 -0.060187
0.299254 -0.058823
0.292756 -0.057488
0.286399 -0.056183
0.280181 -0.054906
0.274097 -0.053658
0.268146 -0.052436
0.262325 -0.051242
0.256629 -0.050074
0.251058 -0.048931
0.245608 -0.047814
0.240276 -0.046721
0.235060 -0.045653
0.229958 -0.044608
0.224966 -0.043586
0.220083 -0.042587
0.215306 -0.041610
0.210633 -0.040654
0.206062 -0.039720
0.201589 -0.038806
0.197214 -0.037912
0.192935 -0.037039
0.188748 -0.036185
0.184652 -0.035350
0.180645 -0.034533
0.176725 -0.033735
0.172890 -0.032954
0.169139 -0.032191
0.165469 -0.031445
